1,0.003350100014358759
1,0.003266999963670969
1,0.0032175000524148345
1,0.003275300026871264
1,0.00321939995046705
1,0.003271499997936189
1,0.003250500070862472
1,0.003208499983884394
1,0.003162899985909462
1,0.0031385000329464674
1,0.003265199949964881
1,0.003141299937851727
1,0.003138400032185018
1,0.0031402999302372336
1,0.0031336999963968992
1,0.003047600039280951
1,0.0030973999528214335
1,0.003078300040215254
1,0.003090500016696751
1,0.0031756999669596553
2,0.00248299993108958
2,0.0024385000579059124
2,0.0024565000785514712
2,0.0024139999877661467
2,0.002404300030320883
2,0.0024042000295594335
2,0.002791999955661595
2,0.0026092000771313906
2,0.0024594999849796295
2,0.0024874000810086727
2,0.002444899990223348
2,0.0024494000244885683
2,0.002553700003772974
2,0.002404100028797984
2,0.0024866999592632055
2,0.0024380999384447932
2,0.00248030002694577
2,0.0024221999337896705
2,0.002733799978159368
2,0.002628799993544817
3,0.0024682999355718493
3,0.002494200016371906
3,0.0024787000147625804
3,0.002495800028555095
3,0.003221699967980385
3,0.0024924000026658177
3,0.002459599985741079
3,0.002466500038281083
3,0.0025031999684870243
3,0.0024645000230520964
3,0.002589999930933118
3,0.0025428999215364456
3,0.002545400056988001
3,0.0026129999896511436
3,0.002551599987782538
3,0.002586200018413365
3,0.00272320001386106
3,0.0025363999884575605
3,0.0024676999310031533
3,0.002495800028555095
4,0.0021684999810531735
4,0.0021238999906927347
4,0.002180800074711442
4,0.0021940000588074327
4,0.0020938999950885773
4,0.0021563000045716763
4,0.0020946000004187226
4,0.0021127999061718583
4,0.00215000007301569
4,0.0021587000228464603
4,0.002134299953468144
4,0.002124299993738532
4,0.0021132000256329775
4,0.002210899954661727
4,0.002128200023435056
4,0.002100899931974709
4,0.0022292000940069556
4,0.0023227999918162823
4,0.0021843999857082963
4,0.00217660004273057
5,0.002173100016079843
5,0.0022267999593168497
5,0.002142300014384091
5,0.002117499941959977
5,0.0023363999789580703
5,0.0021473000524565578
5,0.00218079995829612
5,0.0021826999727636576
5,0.002168299979530275
5,0.0021419000113382936
5,0.0021143999183550477
5,0.0022551000583916903
5,0.002166799968108535
5,0.0021349999587982893
5,0.002112500020302832
5,0.0021344999549910426
5,0.002049700007773936
5,0.0020572999492287636
5,0.002170399995520711
5,0.0020716000581160188
6,0.0020858999341726303
6,0.002129900036379695
6,0.0020688000367954373
6,0.002057999954558909
6,0.0021112000104039907
6,0.0021791000617668033
6,0.002180200070142746
6,0.002083199913613498
6,0.0020653000101447105
6,0.002157999901100993
6,0.002060999977402389
6,0.002060999977402389
6,0.0022242000559344888
6,0.0022003999911248684
6,0.0022080999333411455
6,0.0022111000725999475
6,0.0022075000451877713
6,0.002217700006440282
6,0.002099800040014088
6,0.0021758999209851027
7,0.002140199998393655
7,0.0021388999884948134
7,0.0021365999709814787
7,0.002174900029785931
7,0.0021205999655649066
